date,user_id,session_id,channel_grouping,campaign,source,medium,page_views,unique_page_views,avg_time_on_page,bounce_rate,transactions,transaction_revenue,conversion_rate
2023-10-09,158a1f34-460d-4262-83e3-0a6c15c390fb,38cc68e2-4840-4d5f-86fe-aaf57db60c7f,Social,New Year Deal,facebook,social,1,1,201.1820383036998,1,0,160.33492920508917,1
2023-07-23,3f613444-381b-45db-a635-d2f3a5bd9ea7,888ba417-55de-4edc-845f-226c98f5eabd,Referral,(not set),(direct),referral,7,1,66.05016294163491,0,0,59.38292780678,0
2023-10-06,642ba9b3-82f1-4865-87ed-eacc11c62915,4b112068-e5fb-437a-b3bd-51bd7d750224,Social,Holiday Special,twitter,social,1,4,203.73806166396236,0,0,231.81936146317463,0
2023-04-26,8028bf0d-bc2e-43a9-8084-b3ef7276b081,e9ffed31-35cc-4175-8037-81beca48cac8,Organic Search,New Year Deal,google_search,organic,6,4,156.24630922077608,0,0,115.26205574040229,0
2023-12-02,66a1dd93-1ab8-4cf8-8824-e8b7a0dad64f,b2f639dd-1e74-442f-8871-abef5e6a0737,Organic Search,Holiday Special,google_search,organic,7,4,226.65454687343794,0,0,249.76578624623747,0
2023-10-18,8758725b-7338-4e5b-ac03-81a4e412cea2,4484a0d5-504f-4494-a600-d9b2de1fdafe,Organic Search,Summer Sale,google_search,organic,7,3,46.416262209581916,1,1,168.01799602849775,0
2023-10-27,346008b9-a7e7-4305-87a1-75ef3134f9ff,df8d6402-c5d7-4721-83ee-c993359402ac,Paid Search,New Year Deal,google,cpc,1,3,108.61725975006053,1,2,139.41097020436695,0
2023-11-22,caebcf00-0aa2-42e4-85ce-c958735af594,9f2421d0-d6e6-41d6-bf6b-d61b0a0899eb,Referral,Launch Promo,(direct),referral,3,5,65.4053673576985,0,0,135.1293861857509,0
2023-12-14,7e0f95a2-d9f6-4553-9ae0-55c44b6f9bcd,d1115b4a-5921-4d03-a63e-333b65710c94,Referral,Black Friday,(direct),referral,6,1,143.9755515689068,0,0,283.5387964096968,0
2023-11-06,32e3771f-02c8-4e4b-9fec-7fb59c3d5aab,0eed9f11-6708-4dd2-9a1a-bde445a85ff9,Social,New Year Deal,facebook,social,4,3,154.51086463080455,0,1,183.69431406697515,0
2023-10-12,d7e83d60-17d5-48e0-8327-b8b843d4f3fb,fa47eec5-97e5-4fc0-952c-52de122e6345,Organic Search,(not set),google_search,organic,1,3,61.50060719913165,1,0,84.12080766732882,0
2023-02-14,fbb929eb-e6ae-4591-bfef-a603346efe1c,8e7d26dc-b3a4-489f-bbfa-999d7790e560,Social,Holiday Special,facebook,social,3,4,107.82844857351141,1,1,200.19015621962382,0
2023-05-16,b520fe7a-163b-4247-8692-5ca792ab9898,2cecf566-dd04-465e-aeec-4b47ed931d84,Social,Holiday Special,google,none,5,1,142.67590557805732,0,1,174.9647686565168,0
2023-01-08,db4afe40-0a00-4c59-b439-9e0c83468f23,4db87a8e-2ced-4627-b037-f108e9876515,Direct,Black Friday,facebook,none,1,2,254.43041990820655,0,1,159.994760060827,0
2023-09-10,add435d8-60c7-43b6-84a6-e0ae9205b984,af3c6bff-810b-4ab1-b2e3-9d453946796d,Social,New Year Deal,facebook,social,9,2,106.20769929708396,0,0,29.71824763125322,1
2023-07-11,75040162-6e88-49de-989a-9158fa00c5ac,2bfed204-bf4a-4c48-ae9a-e2ed4c25bfac,Referral,Holiday Special,twitter,none,7,1,110.54256996339157,1,1,277.0722846613595,0
2023-07-24,49343442-80c6-4000-b9b2-4eb5b0f8a1ee,231a991b-9f72-4788-a113-57b5d1260c8c,Organic Search,Black Friday,facebook,none,5,2,151.30957225843818,0,2,86.7556437052057,0
2023-02-18,bfdd7b3f-1a59-43c0-9972-248d5ae30012,d896b82f-b064-48f0-8020-4c1de0a1404c,Paid Search,(not set),google,cpc,3,1,300.0,1,0,135.82279128479698,0
2023-04-05,b49ee3a2-f127-44d1-8389-efba0c334f9f,8c915291-eeea-4fe9-9332-5762a65c6c28,Paid Search,Summer Sale,google,cpc,4,1,239.7415869911526,1,1,57.23241946495385,0
2023-11-07,f40db82b-6b87-414c-8a1a-5b3f135fce27,0e10fd90-9db1-4b10-9579-c2b3229b0557,Organic Search,(not set),google_search,organic,3,3,168.48852872217756,0,1,217.04957199169115,0
2023-04-08,72a3ddf6-e03b-4943-bac0-ac1060fcb30d,b8ef6c6a-d84e-446e-bc03-bffb208902a0,Organic Search,New Year Deal,google_search,organic,2,1,119.32641894802265,0,0,0.0,0
2023-03-30,a5829375-d9e5-41c4-a610-13515a8e4e73,bfa9c5d6-1bea-4783-ae7f-3cddb09c4e11,Organic Search,(not set),google_search,organic,5,4,39.889635767586554,0,1,0.0,0
2023-12-02,a9ce345c-56da-4472-b8db-eb1cad3903c4,44c7876f-37e7-4959-905e-e955d1cadb12,Organic Search,Summer Sale,google_search,organic,7,3,119.08427036655272,0,0,187.51618974620925,1
2023-01-31,09099d75-7123-4e83-8b2d-6f7b44fdc14f,34f456a8-f654-45d7-8349-8e1dba845825,Referral,Black Friday,twitter,none,4,2,300.0,1,2,219.54638324416663,1
2023-12-07,b99f1851-3c71-47ea-9a7f-3365e8f06ff9,a5f59272-a479-4a2e-a064-b56bb2aaf1f8,Referral,Launch Promo,(direct),referral,3,4,88.63501922285336,0,1,234.49993161560633,0
2023-01-16,e301bcae-c046-4b40-90d7-9ec0e6168393,1e6feccf-6c91-4cb8-b33c-36b7bb40260a,Referral,New Year Deal,(direct),referral,5,3,90.28716782002135,0,2,248.0219897165264,0
2023-05-01,5fe3a89e-8b4e-4e27-a697-079491526697,e17d7259-8544-49ff-b1ef-27a15ee67a39,Referral,(not set),(direct),referral,7,3,194.26891514151444,1,1,191.2719306304875,1
2023-04-25,b8c94f45-29c3-4e5b-ad44-1c2b73de051c,6fc9f168-2dac-4033-bded-14acadba52bf,CPC,Black Friday,google,none,3,5,24.686427194396344,0,1,51.64157121492988,0
2023-07-03,10595f6e-42e0-4eb8-997c-a7ed317595ea,0357e8fd-9561-4967-a804-54942cf9507d,Social,Summer Sale,twitter,social,1,3,285.78788282851394,0,0,47.0704448288928,0
2023-12-14,a8890ea8-ae22-480d-868d-15b6b0002751,5742a452-55bb-43cb-a234-4ea48f77d252,Paid Search,Holiday Special,google,cpc,7,3,187.88058440464607,0,0,338.47903261137833,0
2023-10-23,0b3cd932-fd1c-45ea-bec6-7db3c8716853,95456a44-bcd9-48fb-ba12-f31e56ed15e3,Organic Search,(not set),google_search,organic,1,1,206.10670154124426,1,0,198.10188580952865,0
2023-10-30,722180fa-9a63-4aa7-a789-dbc0ede1e1e8,3d3742b7-1095-4c23-9c39-684074b15acd,Referral,Launch Promo,(direct),referral,6,1,74.72863378154123,1,0,230.43172923719243,0
2023-11-16,70e4875f-c463-4125-abdf-85c66e06f227,062c104a-eb4f-4956-83f8-57f9abd5f4b4,Referral,Holiday Special,(direct),referral,4,4,90.47211558055861,1,1,235.43747553275367,0
2023-07-09,bc3a6532-e088-48b2-83a2-8b96081c3146,6b9dddc8-c3c3-4054-89b5-d4535d8d6298,Referral,Black Friday,(direct),referral,2,3,171.8217547746674,0,0,171.04770981313087,0
2023-04-05,919e8162-5099-480b-b43b-99629b2c5ce1,097d7718-834b-4f02-a60e-67e879ae985d,Paid Search,Summer Sale,google,cpc,8,2,193.703387263295,0,1,0.0,0
2023-11-02,1920c20a-20ec-4695-bb87-08ea75bfe2f9,b31ec58e-8438-4674-96db-59b9c32dcf37,Organic Search,New Year Deal,google_search,organic,7,1,116.99716016705494,1,0,232.05719593313802,0
2023-09-07,27fd806e-05ae-4adb-8a9c-79a5550e2c06,e7ee635c-26ba-4385-951a-603cc4135004,Social,Black Friday,bing,none,6,1,145.7599846158793,0,1,179.31033679344057,0
2023-10-06,c94d3124-3682-4c24-835c-f455e1952f5d,259c748e-38fe-425b-b88a-37f8a2454b00,Social,Launch Promo,facebook,social,6,3,210.7643977563555,0,1,236.24750550532417,0
2023-05-16,0e4fb02d-6608-4e4b-a7c9-220cbb8de778,c4cc2dbf-cf9a-4651-acad-3747b5c9ba46,Organic Search,Summer Sale,google_search,organic,6,2,248.89637102535409,0,1,327.72528208789004,1
2023-11-12,2c844ae6-fd6d-4a08-ae06-18ab3939af8e,5bb6580c-91cb-4d24-88b0-d140e12a49bd,Referral,New Year Deal,(direct),referral,2,2,168.532911269762,0,0,0.0,0
2023-08-24,3690f812-2606-4bf4-ad51-ad0846f726f2,9e53e99e-efea-4351-9b0f-5b6e105787db,Paid Search,Holiday Special,google,cpc,3,1,236.96932355939367,0,0,190.86138974583997,0
2023-04-05,3714a5b5-0413-4ee5-891c-b708791e94e2,443ccc77-5fdb-4f9b-8259-ea295132936b,Organic Search,New Year Deal,google_search,organic,1,3,177.69291241448167,0,1,102.12299150238964,0
2023-03-08,316b5074-bb08-4be0-ad35-699f007a835d,f4ec889a-f937-450d-b425-ee301d67a04a,Organic Search,Holiday Special,google_search,organic,5,1,109.35981945817151,0,1,217.94945079640902,0
2023-02-11,7d03ad99-f6aa-46cc-be9e-0e85a47517eb,c1904aad-2d0c-4d74-8a14-e079f53825cf,Paid Search,Summer Sale,google,cpc,8,5,94.80663495256633,0,0,189.98931799446927,0
2023-11-08,3aefbe8a-6a12-44cd-8462-0d4c979258dd,3c1b76c1-e0bc-4aa0-aeb4-e85e0d6022d2,Referral,Launch Promo,(direct),referral,4,4,114.89968435227689,0,1,77.8178674663454,0
2023-09-27,c2d1ab66-a4be-48a9-b5ed-3668126f8f4f,0452caf5-7135-4f3a-961d-d9fb5037816d,Referral,Holiday Special,(direct),referral,5,3,174.51346030827557,0,0,187.50703781994778,0
2023-06-28,5bde9f4b-ebdb-4ba5-9079-56ed212420a0,5a7d8fa6-5a9f-4e5b-a652-ada27cae020e,Paid Search,Launch Promo,google,cpc,3,3,222.69875568065163,0,1,79.83625193607025,0
2023-10-03,a9553030-b764-4012-a435-ae64ffb11729,b8d85519-fd36-449e-a44e-85e35885215c,Paid Search,(not set),bing,cpc,3,1,219.7807119558303,1,1,0.0,0
2023-02-18,3fe7be77-b445-41f1-a338-ed2967c6aa0c,5ccd92ab-3446-43f0-8a61-6f4943b4325c,Referral,Black Friday,(direct),referral,4,3,123.63375530961183,0,0,89.56933486863534,0
2023-11-02,a4ca9763-d49e-40e3-82c6-9ee6c134d71d,02fb6005-d80d-4b80-9b04-d6ff0a4e9f93,Paid Search,Launch Promo,google,cpc,1,2,140.95509084977618,0,1,0.0,0
2023-01-02,4fdfb1b4-1733-49d1-ad0a-2be34aaeb3ed,a6a8ab94-5d1b-4709-8a84-f41697b07642,Paid Search,Holiday Special,bing,cpc,7,4,142.45766873244816,0,0,212.0162613044045,0
2023-12-20,2c5e7f03-b427-426f-ab18-85ff0011a52d,60b58a3e-a89a-4349-9ea2-9cbacec97421,Social,Summer Sale,twitter,social,5,3,257.65037632585916,1,1,114.27898569908388,0
2023-01-23,ca3b081e-d9d6-4fd8-9ce1-a83f6820da4b,0ac2b219-2d46-408f-838b-6525c973711c,Paid Search,Holiday Special,google,cpc,7,2,41.99025251103295,1,2,11.29184689390172,0
2023-02-12,d4c5d521-5b63-4baf-ba1a-b9c2533e3aea,da9d930a-b1c6-4ac0-ab4f-4d685e674484,Paid Search,Holiday Special,google,cpc,5,3,10.0,0,1,0.0,0
2023-08-24,7f01c5d6-9ade-40ec-ac6b-1136f95a3eb7,9eb715f6-b87a-4acd-8bc0-2008bd70628b,Organic Search,(not set),google_search,organic,2,2,143.342012742279,0,1,184.377852809272,0
2023-08-01,23cde377-99cf-4795-8ea5-05d05ad3e5d2,03cf777b-af56-4c76-b41a-ef40f914ca15,Organic Search,New Year Deal,google_search,organic,4,4,241.8093302863594,0,1,312.90628641047175,0
2023-02-27,203edc49-ceec-4595-b80e-de6aa8a6b06c,c897a81d-ebe9-4ffb-ab54-127190703d75,Paid Search,Launch Promo,bing,cpc,1,1,122.14382606665325,0,0,0.0,0
2023-11-11,39c5ddcc-9cb6-46bc-a80a-d85e321326ff,973f2743-e57c-4874-b8b5-dd3f840cca7f,Referral,New Year Deal,(direct),referral,7,2,254.00749483780254,0,1,198.76689388868544,0
2023-09-10,ae3bc04d-e28c-486c-9129-aeb457ac3a92,138e250a-db51-46bf-9a3a-3e2051fb5a8f,Paid Search,Launch Promo,google,cpc,5,3,137.2551639487022,0,0,98.0852897603908,0
2023-12-01,eaab87d9-be38-4858-adb7-0b20f7de58d6,0348e925-8544-4a36-8d97-61bc897bae6a,Social,Summer Sale,facebook,social,3,1,106.09621439347839,0,1,84.89957899386869,0
2023-09-27,a7d2aa88-6f95-4727-aacb-363bebb7895b,6d3a7f00-d8dd-44a4-be03-86666432b8c7,Paid Search,New Year Deal,google,cpc,1,4,94.22920318393983,0,2,29.3048239759368,0
2023-09-20,6639102b-56ab-43f0-a717-760181c48eba,d1f040b5-f121-48b1-99dc-463a97c40667,Direct,New Year Deal,twitter,none,3,3,215.3481102240475,1,0,0.0,0
2023-05-04,6cec0372-344e-4e20-b45a-288a24c6cc40,0028a148-d912-4886-8247-78e66d0e1bfe,Referral,Holiday Special,(direct),referral,2,4,132.52548094922614,0,1,240.79684503087165,0
2023-09-16,00e1ec42-c355-4a93-9fd7-92c25555a97c,45bcf4de-2497-4867-9398-df3561d80ba9,Referral,New Year Deal,(direct),referral,5,1,99.57482007068575,0,2,236.0223780575874,1
2023-06-27,5818f049-a5a0-46d0-8e21-db61c5bb65d4,bfb17798-5f19-424d-b704-0c82d682da77,Referral,Black Friday,(direct),referral,2,1,33.60184132715273,1,2,179.7757911120708,0
2023-06-05,0e5db252-ed8f-45d2-95eb-b9d8940de5b7,4f785866-4571-4591-b197-add3019e9c3e,Paid Search,New Year Deal,google,cpc,10,4,191.00547011089924,1,1,28.235380854744577,0
2023-04-08,d05dd13b-774f-4f30-aa94-ce4d7c76b5d2,003ace19-db8c-4b4b-a081-9df2caf96a68,Paid Search,Launch Promo,google,cpc,7,3,258.6304105027581,0,1,332.96651596990273,0
2023-10-27,9b2a0a4c-2479-457a-aebd-22626396ef01,b4f3ae12-27b0-40e6-821b-0b4506b29467,CPC,New Year Deal,twitter,none,4,4,239.00661830285543,1,0,0.0,0
2023-10-18,d41c0e3f-df2b-4fd8-9391-da51b8019c9a,39e5f1e6-0d7a-4d9e-b7a2-7373dd6b2b27,Referral,New Year Deal,(direct),referral,1,3,180.12071758744392,1,0,163.62797150495487,0
2023-12-01,eca30996-c336-45e9-a398-d884c8c9403d,1da57ec9-1ad6-4f20-b518-5aa51c74bf74,Organic Search,Summer Sale,bing,none,4,1,128.4930898357465,1,1,203.0457057949858,0
2023-01-17,87e09609-4f14-407c-9087-d9ce58be816e,6fbd1ed8-2e4b-406f-b3d1-acfd419878aa,Organic Search,(not set),google_search,organic,1,4,64.36381445321939,1,1,0.0,0
2023-01-09,d2e7dc46-c327-4102-a31a-800d557b5c84,a2344817-345e-49e3-8b72-23e7ef4282aa,Referral,Launch Promo,(direct),referral,7,2,90.3052543189378,1,0,222.31922077027457,0
2023-04-28,cf8848a2-63b4-4767-b339-66edc6000834,dccde6a1-1c79-436a-bc0a-b4b1addc8fef,Organic Search,Launch Promo,google_search,organic,7,1,162.84337957977706,1,2,57.40928763302756,0
2023-11-08,c1b74bde-c510-4a89-bf30-f92d60eacca8,15f4e8f6-da7d-4f94-9291-253c0d384d06,Paid Search,Summer Sale,google,cpc,8,1,81.00278234681922,1,0,50.555869117889756,1
2023-02-04,258833f8-c9dd-42dc-bf27-b033e80f5cba,6021d6da-e002-417a-82ec-bab70e156888,Organic Search,(not set),google_search,organic,3,4,153.48979105233752,1,0,61.7497229934811,0
2023-12-17,326932d6-34fe-4427-8f23-e79cfcf9061e,ac1dba3a-1953-4274-8b5c-8a43510f79a2,Social,Black Friday,facebook,social,7,3,102.74715722774334,1,2,86.73015316616683,0
2023-08-05,ecc24501-6fff-4d81-94ec-997a7a3e9fe9,6ea89f6b-ec87-4bbf-9f68-aa3413d8cc58,Organic Search,Holiday Special,bing,none,8,3,199.32131109446456,1,0,127.27311935416176,0
2023-05-17,58398dda-a1c9-47b3-9671-a0e1085a0c08,99f0e430-fb6f-4892-a44a-646ea034ccc7,Paid Search,Holiday Special,google,cpc,3,1,208.97520961598983,0,0,156.45677017920778,0
2023-11-16,d1b9d821-fd6e-4202-842b-1d3909d5af48,cfe91ef9-381a-4e24-bfdf-58c4fb973361,Referral,Black Friday,(direct),referral,3,4,151.67728315308185,0,1,10.496828293749502,0
2023-10-06,22febe9f-2fb0-4455-9f3e-7267d076a7dc,30a10409-5039-4b09-b52a-173935e3473c,Paid Search,New Year Deal,google,cpc,8,1,82.2930362193189,0,1,33.08862025253063,0
2023-12-14,571bf230-8f2c-45c4-a5ec-7838a7a4f7e9,ebe72ab7-4c1d-4c88-b688-e80d0dfeb318,Organic Search,Summer Sale,google_search,organic,5,2,184.08458040228558,0,1,25.49816523018967,0
2023-10-09,b4646b91-2fad-4501-a7a3-3ce74f078b28,b03be926-f65c-42e9-95ee-878f65cd0a2e,Social,Launch Promo,facebook,social,6,2,210.24815340687582,1,2,259.3130116688063,0
2023-09-12,eb51ee6a-4636-4fb4-8d62-380baa1a35e2,dd27bd84-6165-45b6-aea0-28aa85159350,Social,Black Friday,facebook,social,4,5,171.77358976233515,1,1,22.539787044574723,0
2023-02-08,867a5804-16b5-4a39-83d3-682d6452cfbe,f0550b55-0805-4936-8c9e-160b83d94216,Organic Search,New Year Deal,google_search,organic,1,2,198.82074407186653,0,0,0.0,0
2023-06-13,f5d925de-4148-4803-8b8d-98775314b809,8a271fc1-e0c8-4dc4-9f0d-0a8e984bfacf,Referral,Launch Promo,(direct),referral,7,3,174.89491044653437,1,0,128.8120185315898,0
2023-10-20,d92529c6-ebb3-47c0-a131-846b7cc68609,15546f22-8ad4-430d-b504-a727822d7e77,Referral,Summer Sale,bing,none,1,2,268.8077899155235,1,0,76.1341923765234,0
2023-05-20,ca2ce716-ac8a-44fe-85f9-7d0b46474b74,71ce8550-407f-4892-a46e-c4b19a81bc04,Organic Search,Summer Sale,google_search,organic,7,4,151.92251889579254,0,0,239.86594181482684,0
2023-01-23,aaebb95b-b30c-4939-9833-4d5bd09f012e,3e7f66e5-1418-4be9-9fa8-1e34f5c7fd44,Social,Holiday Special,facebook,social,4,3,78.41286928380379,0,0,239.29467145341562,0
2023-11-30,3ad62a2d-1255-48e6-9416-b0e164ba938f,53e4ad71-add3-406b-81e6-48aea1684259,Organic Search,Launch Promo,google_search,organic,4,2,10.0,0,0,225.30360191975035,0
2023-05-13,f50fceca-4a68-495f-94f3-107bb8fdca6c,a9e00e3e-5e5f-4c53-9a04-3f6040126cb1,Organic Search,New Year Deal,google_search,organic,3,2,260.1461389823108,1,0,0.0,0
2023-06-07,fa2085c0-bd14-4e95-87b4-deb0875727d9,36e4f334-c32a-47a4-8a0e-a1b613093420,Organic Search,Black Friday,google_search,organic,6,1,127.91747481768145,1,2,53.56442424523425,0
2023-03-05,259e92bd-82dc-4475-b6a3-4d0fda3beff8,cae98ea7-071f-414d-ac0c-b2cbf56f27ae,Social,New Year Deal,facebook,social,6,2,29.568956130913563,0,1,0.0,0
2023-09-08,8912d529-5675-463a-bc3f-3a4ebc1af5d6,2d260541-9c9a-4d71-924c-8fdb0e4a8b8c,Referral,Holiday Special,(direct),referral,9,4,10.0,0,1,98.84008991991504,0
2023-09-03,568bdf4d-0569-4fff-a558-a8e338ac3157,4a6b6962-0674-40e5-83ce-7b0f1a44a656,Referral,Holiday Special,direct,none,4,1,171.7010491832646,1,0,0.0,0
2023-11-29,fcd14d90-9924-4a7f-948e-edb68cf2bea6,6278e39d-7e5d-4715-88fc-30bfa73cdbd6,Paid Search,Launch Promo,bing,cpc,4,3,141.45780272233353,0,0,0.0,1
2023-10-31,384a898d-43fc-448c-9a5a-b15c1c0352b3,f9c2dc7b-0814-4c4f-84d4-722cdfaa356d,Referral,Holiday Special,(direct),referral,4,3,203.86756071056476,0,0,150.0002896668461,0
2023-06-12,e3cd303f-d2b8-44cb-8eb5-52eba77e4cf9,30dd1c7b-3861-40ba-aa92-fc5f237e5b74,Referral,Launch Promo,(direct),referral,5,2,262.13905500865303,0,0,135.29612901359502,0
2023-11-05,d8b54bd3-a3cb-4df9-a39d-87f8ce86f0ef,166ca4eb-8c03-4efd-a566-2a0a08a295b5,Referral,Black Friday,(direct),referral,3,4,295.25354353790317,0,0,34.29485231798469,0
2023-08-14,5f802560-db09-4a4d-b7c5-a0cbea60042b,62716838-5213-461d-ad96-e4a23b4a2f80,Organic Search,Launch Promo,google_search,organic,8,2,107.07799814128624,0,2,285.8194201076649,0
2023-03-31,926851db-34c3-404d-9023-74226d615e32,e3a43556-6993-4fcc-a376-edea157a9bfd,Referral,Summer Sale,(direct),referral,8,4,165.88998383769365,1,1,257.32581217297445,0
2023-06-03,8f5735d1-db9f-45e3-afba-a6f800787e79,38098beb-8f91-4342-a9ef-47a133e458fb,Paid Search,Black Friday,google,cpc,1,4,117.40604792678192,1,0,253.42318069102203,0
2023-04-09,0c1e189e-bd3e-4c86-a530-1c9dd3ba6585,fde6dfda-2ff2-48c5-a070-0f70b0df0c71,Social,Black Friday,facebook,social,1,4,242.80187636444805,1,2,79.49181610229704,0
2023-12-25,b43ba4d7-c4f6-4a2d-a9b5-37d4b752ea31,0f6ee514-729e-4f33-8142-502af77b881d,Social,Black Friday,facebook,social,2,3,296.89403556080356,1,0,15.267838512907943,1
2023-01-26,95b8f9ea-dac8-43d7-8a00-275b26007bb6,3fc186f9-99e9-489c-871c-eb58832438e8,Organic Search,Black Friday,google_search,organic,6,2,267.2678492691628,1,0,15.967628621155697,0
2023-08-10,53701633-f20f-4b8d-a6dc-6ba4148906ee,41dd8cec-5e2f-4d39-8e81-8540db7aaebb,CPC,Black Friday,(direct),none,2,1,300.0,1,0,190.59957822100705,0
2023-12-08,03aeb314-d481-4c9a-b7ae-e7a0e7192e5c,1ec96263-4d0c-4c13-b6b6-5e8948e8476c,Social,New Year Deal,facebook,social,6,3,118.47568894340618,0,0,68.41899368808231,0
2023-02-27,887c870a-b9c2-4d80-972d-e4828ba853cf,8c895f4e-9ba0-46b3-9d3e-8480cc89d852,Referral,Summer Sale,(direct),referral,8,3,134.63100079252618,0,2,358.0138681296422,0
2023-05-18,d78bca6d-fe42-451f-83ba-104ecd1b3e76,250f0aa9-678f-4782-8ffc-6e546ab39119,Referral,Launch Promo,(direct),referral,7,3,111.29213992339862,1,0,263.99168445992126,0
2023-01-27,ea41a5f5-e2b7-457b-931b-aa9ef106d2fa,d0979843-c521-413d-8cfe-52dfdc2b4c04,Paid Search,Black Friday,google,cpc,2,3,300.0,1,0,124.22034257721673,0
2023-07-03,df675480-670e-4e7d-b154-654c19342a73,b80d200d-c311-4c31-9913-8864ad7b3d3f,Organic Search,Launch Promo,google_search,organic,1,2,189.6439647985984,0,0,151.0913732670027,0
2023-01-04,0b45179c-342a-4c11-8dd8-41560420ed6d,5a9c181b-5167-4847-a287-f3538ad75ba5,Organic Search,Launch Promo,bing,none,1,3,192.76404013079338,1,0,42.25441981488855,0
2023-11-11,aee81b2d-6f32-4c56-adb2-ff821709f3b6,eb8ab8de-fd4a-49d6-b3c5-42379d7c8919,CPC,Launch Promo,(direct),none,6,3,203.8584832857765,1,0,0.0,0
2023-02-04,e826d85e-adb4-4aa6-b262-d0f9fb22e0d2,085b4480-d02e-47c0-81f4-b68d6f40b6b1,Social,Holiday Special,facebook,social,1,4,99.79710534208263,0,0,43.88036434405181,0
2023-12-02,f85f25d1-1acf-495a-9b4a-f8bada816561,c8310112-f708-46a9-9adb-f4a7d408e3ab,Social,Black Friday,facebook,social,5,3,225.2754399807502,1,0,177.4589840039878,0
2023-09-22,98de8c52-a2a4-4256-beb5-57cd94870f0f,08475f29-6b20-4bc6-a13d-92467ca00d60,Social,Summer Sale,facebook,social,5,5,237.08793119445545,1,0,211.02092441488145,1
2023-12-14,841634cd-ae35-4ed5-8f20-07cef4808a4b,b7c09881-e580-497c-a9c8-b8ba3a880d98,Social,Summer Sale,(direct),none,1,2,41.225571632564055,0,0,64.76452943566214,0
2023-11-25,f0e4e54b-918d-4946-8e0c-a6c81cac03c3,317b13f4-e714-4752-8575-4a3573d4cb6e,Paid Search,Holiday Special,google,cpc,7,2,142.28062518206082,0,1,69.12212267949772,0
2023-04-25,e89dbb4f-acd7-439e-b801-3b761c2516cb,55b883bc-e8f1-43cc-bb6a-d434439a1d17,Social,New Year Deal,facebook,social,2,1,161.03091119109916,1,0,47.675284015747366,0
2023-02-26,a3a59e82-a272-4ec8-aa46-3866211602c3,c59298dd-71f3-40b1-882b-374f9317c947,Paid Search,(not set),google,cpc,3,3,166.27898973121077,1,1,127.46607173783228,0
2023-05-25,eecc1ddf-17d7-4609-980e-bb94be6e7a80,4fa2387c-4421-4d27-952d-41b643d8b0ce,Social,Black Friday,facebook,social,1,2,281.9814826254633,0,2,186.28434440778506,0
2023-02-12,c9555fcc-148f-4ea9-baf3-b4272165c931,e090c788-a2fb-480a-b6f3-f6f2ca964771,Referral,Holiday Special,(direct),referral,5,5,155.27295578011388,0,1,113.22353611761716,0
2023-08-28,ed85dd54-c22b-43ae-b293-67898ecbc8eb,ef03c9db-caee-4039-b41d-c030b8c80eb0,Social,New Year Deal,facebook,social,3,2,210.30670158148692,0,2,193.88253246324086,1
2023-01-07,a732c413-0aa0-4d08-a1d7-a6691e705f4a,fc03a8ba-3db0-45a2-b93b-faff4488fc8e,Organic Search,New Year Deal,google_search,organic,10,2,245.4903274800823,0,0,219.91877802392904,0
2023-11-24,1db0c06f-14d1-4217-b95c-02dff0cb3ab2,228dd359-85f1-4b53-a8a4-6768d0f49d80,Direct,Launch Promo,facebook,none,3,1,175.07436046990455,0,1,47.23148673769761,0
2023-03-26,7bb21c18-8925-4cd5-8f05-01e2ea032969,f7123e04-8552-4c0d-b858-a70d11e6f7ed,Paid Search,Black Friday,google,cpc,5,2,300.0,1,2,0.0,0
2023-05-06,3a4efe6a-02fb-41c9-8099-c0a16027804f,27534fbe-900d-48e3-8319-b9adefbb13c0,Paid Search,Holiday Special,google,cpc,4,2,233.25320314213357,1,0,34.0784336011894,0
2023-03-11,5696360e-e346-40e6-a684-df65d0a32c48,e8ec3cc1-95fa-4132-8388-e35de7c35e62,Direct,Summer Sale,(direct),none,7,1,180.07288306359578,0,0,189.06953450206834,0
2023-01-04,98e46dd3-dd3d-49ca-a34a-f4e0c69571c0,93c4bb71-327e-400a-8400-0f35addc06c2,Referral,Holiday Special,(direct),referral,5,4,56.650087454045476,0,2,124.40427198155821,0
2023-03-07,d056df6c-97b3-49b2-b6a5-134f655bc471,6243230f-9f6e-4d40-9a4c-d93907a5f264,CPC,Black Friday,facebook,none,1,3,143.54673055423595,1,1,53.68150449504623,0
2023-02-21,7e357ca6-1f24-4863-95c6-6eadf05d6211,6238bd60-c7af-42f2-8980-7cde5318e557,Social,Black Friday,facebook,none,5,1,290.860732700331,1,1,0.0,0
2023-03-08,81e4c375-8345-493a-a4ba-5781e1e45c1f,9677ae0c-464d-4d17-8535-d77b8e81dd3a,Paid Search,Black Friday,google,cpc,6,2,223.60671122107902,0,0,204.49440746346698,0
2023-12-28,e9b68495-90a7-43a7-8c5f-2eb116ee4763,8dbef637-40f7-472f-b330-9bf8b5c41afe,Direct,Black Friday,bing,none,1,3,192.49999184180302,1,1,160.4797875389836,0
2023-10-04,354e7db4-eba9-4e21-865a-a09deda27de1,ec7dd600-e260-42d3-8259-ec78220877ed,Social,New Year Deal,twitter,social,2,4,77.98502199057863,0,0,313.6458746281994,0
